relative_path,case_number,contrast_type,slice_number,TRAIN_VAL_TEST,status
file_brain_AXT2_209_6001436/processed/slice_1.mat,file_brain_AXT2_209_6001436,AXT2,1,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_2.mat,file_brain_AXT2_209_6001436,AXT2,2,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_3.mat,file_brain_AXT2_209_6001436,AXT2,3,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_4.mat,file_brain_AXT2_209_6001436,AXT2,4,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_5.mat,file_brain_AXT2_209_6001436,AXT2,5,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_6.mat,file_brain_AXT2_209_6001436,AXT2,6,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_7.mat,file_brain_AXT2_209_6001436,AXT2,7,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_8.mat,file_brain_AXT2_209_6001436,AXT2,8,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_9.mat,file_brain_AXT2_209_6001436,AXT2,9,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_10.mat,file_brain_AXT2_209_6001436,AXT2,10,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_11.mat,file_brain_AXT2_209_6001436,AXT2,11,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_12.mat,file_brain_AXT2_209_6001436,AXT2,12,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_13.mat,file_brain_AXT2_209_6001436,AXT2,13,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_14.mat,file_brain_AXT2_209_6001436,AXT2,14,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_15.mat,file_brain_AXT2_209_6001436,AXT2,15,TRAIN,Success
file_brain_AXT2_209_6001436/processed/slice_16.mat,file_brain_AXT2_209_6001436,AXT2,16,TRAIN,Success
file_brain_AXT2_209_6001459/processed/slice_1.mat,file_brain_AXT2_209_6001459,AXT2,1,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_2.mat,file_brain_AXT2_209_6001459,AXT2,2,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_3.mat,file_brain_AXT2_209_6001459,AXT2,3,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_4.mat,file_brain_AXT2_209_6001459,AXT2,4,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_5.mat,file_brain_AXT2_209_6001459,AXT2,5,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_6.mat,file_brain_AXT2_209_6001459,AXT2,6,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_7.mat,file_brain_AXT2_209_6001459,AXT2,7,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_8.mat,file_brain_AXT2_209_6001459,AXT2,8,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_9.mat,file_brain_AXT2_209_6001459,AXT2,9,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_10.mat,file_brain_AXT2_209_6001459,AXT2,10,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_11.mat,file_brain_AXT2_209_6001459,AXT2,11,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_12.mat,file_brain_AXT2_209_6001459,AXT2,12,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_13.mat,file_brain_AXT2_209_6001459,AXT2,13,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_14.mat,file_brain_AXT2_209_6001459,AXT2,14,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_15.mat,file_brain_AXT2_209_6001459,AXT2,15,VAL,Success
file_brain_AXT2_209_6001459/processed/slice_16.mat,file_brain_AXT2_209_6001459,AXT2,16,VAL,Success
file_brain_AXT2_209_6001463/processed/slice_1.mat,file_brain_AXT2_209_6001463,AXT2,1,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_2.mat,file_brain_AXT2_209_6001463,AXT2,2,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_3.mat,file_brain_AXT2_209_6001463,AXT2,3,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_4.mat,file_brain_AXT2_209_6001463,AXT2,4,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_5.mat,file_brain_AXT2_209_6001463,AXT2,5,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_6.mat,file_brain_AXT2_209_6001463,AXT2,6,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_7.mat,file_brain_AXT2_209_6001463,AXT2,7,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_8.mat,file_brain_AXT2_209_6001463,AXT2,8,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_9.mat,file_brain_AXT2_209_6001463,AXT2,9,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_10.mat,file_brain_AXT2_209_6001463,AXT2,10,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_11.mat,file_brain_AXT2_209_6001463,AXT2,11,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_12.mat,file_brain_AXT2_209_6001463,AXT2,12,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_13.mat,file_brain_AXT2_209_6001463,AXT2,13,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_14.mat,file_brain_AXT2_209_6001463,AXT2,14,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_15.mat,file_brain_AXT2_209_6001463,AXT2,15,TRAIN,Success
file_brain_AXT2_209_6001463/processed/slice_16.mat,file_brain_AXT2_209_6001463,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_1.mat,file_brain_AXT2_210_2100064,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_2.mat,file_brain_AXT2_210_2100064,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_3.mat,file_brain_AXT2_210_2100064,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_4.mat,file_brain_AXT2_210_2100064,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_5.mat,file_brain_AXT2_210_2100064,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_6.mat,file_brain_AXT2_210_2100064,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_7.mat,file_brain_AXT2_210_2100064,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_8.mat,file_brain_AXT2_210_2100064,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_9.mat,file_brain_AXT2_210_2100064,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_10.mat,file_brain_AXT2_210_2100064,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_11.mat,file_brain_AXT2_210_2100064,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_12.mat,file_brain_AXT2_210_2100064,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_13.mat,file_brain_AXT2_210_2100064,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_14.mat,file_brain_AXT2_210_2100064,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_15.mat,file_brain_AXT2_210_2100064,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100064/processed/slice_16.mat,file_brain_AXT2_210_2100064,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100075/processed/slice_1.mat,file_brain_AXT2_210_2100075,AXT2,1,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_2.mat,file_brain_AXT2_210_2100075,AXT2,2,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_3.mat,file_brain_AXT2_210_2100075,AXT2,3,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_4.mat,file_brain_AXT2_210_2100075,AXT2,4,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_5.mat,file_brain_AXT2_210_2100075,AXT2,5,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_6.mat,file_brain_AXT2_210_2100075,AXT2,6,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_7.mat,file_brain_AXT2_210_2100075,AXT2,7,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_8.mat,file_brain_AXT2_210_2100075,AXT2,8,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_9.mat,file_brain_AXT2_210_2100075,AXT2,9,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_10.mat,file_brain_AXT2_210_2100075,AXT2,10,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_11.mat,file_brain_AXT2_210_2100075,AXT2,11,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_12.mat,file_brain_AXT2_210_2100075,AXT2,12,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_13.mat,file_brain_AXT2_210_2100075,AXT2,13,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_14.mat,file_brain_AXT2_210_2100075,AXT2,14,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_15.mat,file_brain_AXT2_210_2100075,AXT2,15,TEST,Success
file_brain_AXT2_210_2100075/processed/slice_16.mat,file_brain_AXT2_210_2100075,AXT2,16,TEST,Success
file_brain_AXT2_210_2100079/processed/slice_1.mat,file_brain_AXT2_210_2100079,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_2.mat,file_brain_AXT2_210_2100079,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_3.mat,file_brain_AXT2_210_2100079,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_4.mat,file_brain_AXT2_210_2100079,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_5.mat,file_brain_AXT2_210_2100079,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_6.mat,file_brain_AXT2_210_2100079,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_7.mat,file_brain_AXT2_210_2100079,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_8.mat,file_brain_AXT2_210_2100079,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_9.mat,file_brain_AXT2_210_2100079,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_10.mat,file_brain_AXT2_210_2100079,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_11.mat,file_brain_AXT2_210_2100079,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_12.mat,file_brain_AXT2_210_2100079,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_13.mat,file_brain_AXT2_210_2100079,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_14.mat,file_brain_AXT2_210_2100079,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_15.mat,file_brain_AXT2_210_2100079,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100079/processed/slice_16.mat,file_brain_AXT2_210_2100079,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_1.mat,file_brain_AXT2_210_2100083,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_2.mat,file_brain_AXT2_210_2100083,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_3.mat,file_brain_AXT2_210_2100083,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_4.mat,file_brain_AXT2_210_2100083,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_5.mat,file_brain_AXT2_210_2100083,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_6.mat,file_brain_AXT2_210_2100083,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_7.mat,file_brain_AXT2_210_2100083,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_8.mat,file_brain_AXT2_210_2100083,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_9.mat,file_brain_AXT2_210_2100083,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_10.mat,file_brain_AXT2_210_2100083,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_11.mat,file_brain_AXT2_210_2100083,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_12.mat,file_brain_AXT2_210_2100083,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_13.mat,file_brain_AXT2_210_2100083,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_14.mat,file_brain_AXT2_210_2100083,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_15.mat,file_brain_AXT2_210_2100083,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100083/processed/slice_16.mat,file_brain_AXT2_210_2100083,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100086/processed/slice_1.mat,file_brain_AXT2_210_2100086,AXT2,1,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_2.mat,file_brain_AXT2_210_2100086,AXT2,2,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_3.mat,file_brain_AXT2_210_2100086,AXT2,3,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_4.mat,file_brain_AXT2_210_2100086,AXT2,4,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_5.mat,file_brain_AXT2_210_2100086,AXT2,5,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_6.mat,file_brain_AXT2_210_2100086,AXT2,6,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_7.mat,file_brain_AXT2_210_2100086,AXT2,7,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_8.mat,file_brain_AXT2_210_2100086,AXT2,8,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_9.mat,file_brain_AXT2_210_2100086,AXT2,9,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_10.mat,file_brain_AXT2_210_2100086,AXT2,10,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_11.mat,file_brain_AXT2_210_2100086,AXT2,11,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_12.mat,file_brain_AXT2_210_2100086,AXT2,12,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_13.mat,file_brain_AXT2_210_2100086,AXT2,13,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_14.mat,file_brain_AXT2_210_2100086,AXT2,14,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_15.mat,file_brain_AXT2_210_2100086,AXT2,15,TEST,Success
file_brain_AXT2_210_2100086/processed/slice_16.mat,file_brain_AXT2_210_2100086,AXT2,16,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_1.mat,file_brain_AXT2_210_2100090,AXT2,1,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_2.mat,file_brain_AXT2_210_2100090,AXT2,2,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_3.mat,file_brain_AXT2_210_2100090,AXT2,3,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_4.mat,file_brain_AXT2_210_2100090,AXT2,4,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_5.mat,file_brain_AXT2_210_2100090,AXT2,5,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_6.mat,file_brain_AXT2_210_2100090,AXT2,6,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_7.mat,file_brain_AXT2_210_2100090,AXT2,7,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_8.mat,file_brain_AXT2_210_2100090,AXT2,8,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_9.mat,file_brain_AXT2_210_2100090,AXT2,9,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_10.mat,file_brain_AXT2_210_2100090,AXT2,10,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_11.mat,file_brain_AXT2_210_2100090,AXT2,11,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_12.mat,file_brain_AXT2_210_2100090,AXT2,12,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_13.mat,file_brain_AXT2_210_2100090,AXT2,13,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_14.mat,file_brain_AXT2_210_2100090,AXT2,14,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_15.mat,file_brain_AXT2_210_2100090,AXT2,15,TEST,Success
file_brain_AXT2_210_2100090/processed/slice_16.mat,file_brain_AXT2_210_2100090,AXT2,16,TEST,Success
file_brain_AXT2_210_2100105/processed/slice_1.mat,file_brain_AXT2_210_2100105,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_2.mat,file_brain_AXT2_210_2100105,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_3.mat,file_brain_AXT2_210_2100105,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_4.mat,file_brain_AXT2_210_2100105,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_5.mat,file_brain_AXT2_210_2100105,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_6.mat,file_brain_AXT2_210_2100105,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_7.mat,file_brain_AXT2_210_2100105,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_8.mat,file_brain_AXT2_210_2100105,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_9.mat,file_brain_AXT2_210_2100105,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_10.mat,file_brain_AXT2_210_2100105,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_11.mat,file_brain_AXT2_210_2100105,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_12.mat,file_brain_AXT2_210_2100105,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_13.mat,file_brain_AXT2_210_2100105,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_14.mat,file_brain_AXT2_210_2100105,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_15.mat,file_brain_AXT2_210_2100105,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100105/processed/slice_16.mat,file_brain_AXT2_210_2100105,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_1.mat,file_brain_AXT2_210_2100135,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_2.mat,file_brain_AXT2_210_2100135,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_3.mat,file_brain_AXT2_210_2100135,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_4.mat,file_brain_AXT2_210_2100135,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_5.mat,file_brain_AXT2_210_2100135,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_6.mat,file_brain_AXT2_210_2100135,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_7.mat,file_brain_AXT2_210_2100135,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_8.mat,file_brain_AXT2_210_2100135,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_9.mat,file_brain_AXT2_210_2100135,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_10.mat,file_brain_AXT2_210_2100135,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_11.mat,file_brain_AXT2_210_2100135,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_12.mat,file_brain_AXT2_210_2100135,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_13.mat,file_brain_AXT2_210_2100135,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_14.mat,file_brain_AXT2_210_2100135,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_15.mat,file_brain_AXT2_210_2100135,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100135/processed/slice_16.mat,file_brain_AXT2_210_2100135,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_1.mat,file_brain_AXT2_210_2100136,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_2.mat,file_brain_AXT2_210_2100136,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_3.mat,file_brain_AXT2_210_2100136,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_4.mat,file_brain_AXT2_210_2100136,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_5.mat,file_brain_AXT2_210_2100136,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_6.mat,file_brain_AXT2_210_2100136,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_7.mat,file_brain_AXT2_210_2100136,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_8.mat,file_brain_AXT2_210_2100136,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_9.mat,file_brain_AXT2_210_2100136,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_10.mat,file_brain_AXT2_210_2100136,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_11.mat,file_brain_AXT2_210_2100136,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_12.mat,file_brain_AXT2_210_2100136,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_13.mat,file_brain_AXT2_210_2100136,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_14.mat,file_brain_AXT2_210_2100136,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_15.mat,file_brain_AXT2_210_2100136,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100136/processed/slice_16.mat,file_brain_AXT2_210_2100136,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_1.mat,file_brain_AXT2_210_2100201,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_2.mat,file_brain_AXT2_210_2100201,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_3.mat,file_brain_AXT2_210_2100201,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_4.mat,file_brain_AXT2_210_2100201,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_5.mat,file_brain_AXT2_210_2100201,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_6.mat,file_brain_AXT2_210_2100201,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_7.mat,file_brain_AXT2_210_2100201,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_8.mat,file_brain_AXT2_210_2100201,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_9.mat,file_brain_AXT2_210_2100201,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_10.mat,file_brain_AXT2_210_2100201,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_11.mat,file_brain_AXT2_210_2100201,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_12.mat,file_brain_AXT2_210_2100201,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_13.mat,file_brain_AXT2_210_2100201,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_14.mat,file_brain_AXT2_210_2100201,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_15.mat,file_brain_AXT2_210_2100201,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100201/processed/slice_16.mat,file_brain_AXT2_210_2100201,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_1.mat,file_brain_AXT2_210_2100225,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_2.mat,file_brain_AXT2_210_2100225,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_3.mat,file_brain_AXT2_210_2100225,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_4.mat,file_brain_AXT2_210_2100225,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_5.mat,file_brain_AXT2_210_2100225,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_6.mat,file_brain_AXT2_210_2100225,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_7.mat,file_brain_AXT2_210_2100225,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_8.mat,file_brain_AXT2_210_2100225,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_9.mat,file_brain_AXT2_210_2100225,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_10.mat,file_brain_AXT2_210_2100225,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_11.mat,file_brain_AXT2_210_2100225,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_12.mat,file_brain_AXT2_210_2100225,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_13.mat,file_brain_AXT2_210_2100225,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_14.mat,file_brain_AXT2_210_2100225,AXT2,14,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_15.mat,file_brain_AXT2_210_2100225,AXT2,15,TRAIN,Success
file_brain_AXT2_210_2100225/processed/slice_16.mat,file_brain_AXT2_210_2100225,AXT2,16,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_1.mat,file_brain_AXT2_210_2100260,AXT2,1,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_2.mat,file_brain_AXT2_210_2100260,AXT2,2,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_3.mat,file_brain_AXT2_210_2100260,AXT2,3,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_4.mat,file_brain_AXT2_210_2100260,AXT2,4,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_5.mat,file_brain_AXT2_210_2100260,AXT2,5,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_6.mat,file_brain_AXT2_210_2100260,AXT2,6,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_7.mat,file_brain_AXT2_210_2100260,AXT2,7,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_8.mat,file_brain_AXT2_210_2100260,AXT2,8,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_9.mat,file_brain_AXT2_210_2100260,AXT2,9,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_10.mat,file_brain_AXT2_210_2100260,AXT2,10,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_11.mat,file_brain_AXT2_210_2100260,AXT2,11,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_12.mat,file_brain_AXT2_210_2100260,AXT2,12,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_13.mat,file_brain_AXT2_210_2100260,AXT2,13,TRAIN,Success
file_brain_AXT2_210_2100260/processed/slice_14.mat,file_brain_AXT2_210_2100260,AXT2,14,TRAIN,Success
